Date,Close/Last,Volume,Open,High,Low,Assets,"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Other Short Term Assets,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Liabilities,Payables & Accruals,Short Term Debt,Other Short Term Liabilities,Total Current Liabilities,Long Term Debt,Other Long Term Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity,Share Capital & Additional Paid-In Capital,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority Interest,Total Equity,Total Liabilities & Equity
2017-05-16,55.95,9491650,55.39,55.98,55.1,,10401.560439560439,3131.3736263736264,1987.142857142857,817.2197802197802,16337.296703296703,2663.131868131868,18925.032967032967,16276.637362637362,37864.8021978022,54202.0989010989,,2350.3076923076924,1872.131868131868,4835.241758241758,9057.68131868132,9936.978021978022,3938.142857142857,13875.12087912088,22932.802197802197,0.0,279.27472527472526,30791.75824175824,207.75824175824175,31278.79120879121,-9.494505494505495,31269.296703296703,54202.0989010989
2017-05-17,55.36,14809650,55.64,56.075,55.3,,10392.439560439561,3154.6263736263736,1988.857142857143,813.7802197802198,16349.703296703297,2671.868131868132,18923.967032967033,16297.362637362638,37893.1978021978,54242.9010989011,,2346.6923076923076,1874.868131868132,4859.758241758242,9081.318681318682,9937.021978021978,3953.8571428571427,13890.87912087912,22972.197802197803,0.0,280.72527472527474,30791.24175824176,208.24175824175825,31280.20879120879,-9.505494505494505,31270.703296703297,54242.9010989011
2017-05-18,56.12,13125030,55.58,56.31,55.02,,10383.318681318682,3177.879120879121,1990.5714285714287,810.3406593406594,16362.10989010989,2680.6043956043954,18922.9010989011,16318.087912087913,37921.593406593405,54283.703296703294,,2343.076923076923,1877.6043956043957,4884.274725274725,9104.956043956045,9937.065934065935,3969.5714285714284,13906.637362637362,23011.593406593405,0.0,282.1758241758242,30790.725274725275,208.72527472527472,31281.626373626375,-9.516483516483516,31272.10989010989,54283.703296703294
2017-05-19,57.67,16541850,56.49,57.79,56.2,,10374.197802197803,3201.131868131868,1992.2857142857142,806.9010989010989,16374.516483516483,2689.3406593406594,18921.835164835164,16338.813186813186,37949.98901098901,54324.505494505494,,2339.4615384615386,1880.3406593406594,4908.791208791209,9128.593406593407,9937.10989010989,3985.285714285714,13922.395604395604,23050.98901098901,0.0,283.6263736263736,30790.20879120879,209.2087912087912,31283.043956043955,-9.527472527472527,31273.516483516483,54324.505494505494
2017-05-22,59.28,20767670,58.39,59.54,58.38,,10346.835164835165,3270.8901098901097,1997.4285714285713,796.5824175824175,16411.736263736264,2715.5494505494507,18918.637362637364,16400.98901098901,38035.17582417582,54446.91208791209,,2328.6153846153848,1888.5494505494505,4982.34065934066,9199.505494505494,9937.241758241758,4032.4285714285716,13969.670329670329,23169.175824175825,0.0,287.97802197802196,30788.659340659342,210.65934065934067,31287.296703296703,-9.56043956043956,31277.736263736264,54446.91208791209
2017-05-23,59.22,14210560,59.38,59.89,59.13,,10337.714285714286,3294.142857142857,1999.142857142857,793.1428571428571,16424.14285714286,2724.285714285714,18917.571428571428,16421.714285714286,38063.57142857143,54487.71428571428,,2325.0,1891.2857142857142,5006.857142857143,9223.142857142857,9937.285714285714,4048.142857142857,13985.42857142857,23208.571428571428,0.0,289.42857142857144,30788.14285714286,211.14285714285714,31288.714285714286,-9.571428571428571,31279.14285714286,54487.71428571428
2017-05-24,58.64,8624834,59.28,59.62,58.57,,10328.593406593407,3317.395604395604,2000.857142857143,789.7032967032967,16436.54945054945,2733.021978021978,18916.505494505494,16442.43956043956,38091.96703296703,54528.51648351648,,2321.3846153846152,1894.021978021978,5031.373626373626,9246.78021978022,9937.329670329671,4063.8571428571427,14001.186813186814,23247.967032967033,0.0,290.8791208791209,30787.626373626375,211.62637362637363,31290.13186813187,-9.582417582417582,31280.54945054945,54528.51648351648
2017-05-25,58.45,9549459,58.65,58.95,58.261,,10319.472527472528,3340.6483516483513,2002.5714285714287,786.2637362637363,16448.956043956045,2741.7582417582416,18915.43956043956,16463.164835164836,38120.36263736264,54569.318681318684,,2317.769230769231,1896.7582417582416,5055.89010989011,9270.417582417582,9937.373626373626,4079.5714285714284,14016.945054945056,23287.362637362636,0.0,292.3296703296703,30787.10989010989,212.1098901098901,31291.54945054945,-9.593406593406593,31281.956043956045,54569.318681318684
2017-05-26,57.52,8223461,57.66,57.978,57.37,,10310.351648351649,3363.9010989010985,2004.2857142857142,782.8241758241759,16461.362637362636,2750.4945054945056,18914.373626373625,16483.89010989011,38148.758241758245,54610.12087912088,,2314.153846153846,1899.4945054945056,5080.406593406593,9294.054945054944,9937.417582417582,4095.285714285714,14032.703296703297,23326.75824175824,0.0,293.7802197802198,30786.593406593405,212.5934065934066,31292.967032967033,-9.604395604395604,31283.362637362636,54610.12087912088
2017-05-30,57.34,11545990,57.28,57.74,57.17,,10273.868131868132,3456.912087912088,2011.142857142857,769.065934065934,16510.98901098901,2785.4395604395604,18910.10989010989,16566.79120879121,38262.34065934066,54773.32967032967,,2299.6923076923076,1910.4395604395604,5178.472527472528,9388.604395604396,9937.593406593407,4158.142857142857,14095.736263736264,23484.340659340658,0.0,299.5824175824176,30784.527472527472,214.52747252747253,31298.637362637364,-9.648351648351648,31288.98901098901,54773.32967032967
2017-05-31,57.27,14009010,57.26,57.73,57.0,,10264.747252747253,3480.164835164835,2012.857142857143,765.6263736263736,16523.395604395606,2794.1758241758243,18909.043956043955,16587.516483516483,38290.73626373626,54814.131868131866,,2296.076923076923,1913.1758241758241,5202.989010989011,9412.241758241758,9937.637362637362,4173.857142857143,14111.494505494506,23523.736263736264,0.0,301.032967032967,30784.01098901099,215.01098901098902,31300.054945054944,-9.659340659340659,31290.395604395606,54814.131868131866
2017-06-01,58.62,11526420,57.45,58.65,57.35,,10255.626373626374,3503.4175824175823,2014.5714285714287,762.1868131868132,16535.802197802197,2802.912087912088,18907.978021978022,16608.24175824176,38319.131868131866,54854.93406593407,,2292.4615384615386,1915.9120879120878,5227.505494505494,9435.87912087912,9937.681318681318,4189.571428571428,14127.252747252747,23563.131868131866,0.0,302.4835164835165,30783.494505494506,215.4945054945055,31301.472527472528,-9.67032967032967,31291.802197802197,54854.93406593407
2017-06-02,58.58,9525357,58.89,58.96,58.35,,10246.505494505494,3526.67032967033,2016.2857142857142,758.7472527472528,16548.20879120879,2811.6483516483518,18906.91208791209,16628.967032967033,38347.52747252747,54895.73626373627,,2288.846153846154,1918.6483516483518,5252.021978021978,9459.516483516483,9937.725274725275,4205.285714285714,14143.010989010989,23602.527472527472,0.0,303.9340659340659,30782.978021978022,215.97802197802199,31302.89010989011,-9.68131868131868,31293.20879120879,54895.73626373627
2017-06-05,58.86,7960848,58.5,59.05,58.48,,10219.142857142857,3596.4285714285716,2021.4285714285713,748.4285714285714,16585.428571428572,2837.8571428571427,18903.714285714286,16691.14285714286,38432.71428571428,55018.142857142855,,2278.0,1926.857142857143,5325.571428571428,9530.428571428572,9937.857142857143,4252.428571428572,14190.285714285714,23720.714285714286,0.0,308.2857142857143,30781.428571428572,217.42857142857142,31307.14285714286,-9.714285714285714,31297.428571428572,55018.142857142855
2017-06-06,58.2,7870567,58.6,58.91,58.18,,10210.021978021978,3619.6813186813188,2023.142857142857,744.9890109890109,16597.835164835164,2846.5934065934066,18902.648351648353,16711.868131868134,38461.10989010989,55058.945054945056,,2274.3846153846152,1929.5934065934066,5350.087912087913,9554.065934065935,9937.901098901099,4268.142857142857,14206.043956043955,23760.10989010989,0.0,309.7362637362637,30780.91208791209,217.9120879120879,31308.56043956044,-9.725274725274726,31298.835164835164,55058.945054945056
2017-06-07,57.53,10104420,58.3,58.49,57.13,,10200.901098901099,3642.934065934066,2024.857142857143,741.5494505494505,16610.24175824176,2855.32967032967,18901.582417582416,16732.593406593405,38489.505494505494,55099.74725274726,,2270.769230769231,1932.3296703296703,5374.604395604396,9577.703296703297,9937.945054945056,4283.857142857143,14221.802197802197,23799.505494505494,0.0,311.1868131868132,30780.395604395606,218.39560439560438,31309.978021978022,-9.736263736263737,31300.24175824176,55099.74725274726
2017-06-08,58.12,10299310,57.77,58.15,57.61,,10191.78021978022,3666.186813186813,2026.5714285714287,738.1098901098901,16622.648351648353,2864.065934065934,18900.516483516483,16753.31868131868,38517.9010989011,55140.54945054945,,2267.153846153846,1935.065934065934,5399.120879120879,9601.34065934066,9937.989010989011,4299.571428571428,14237.560439560439,23838.9010989011,0.0,312.6373626373626,30779.879120879123,218.87912087912088,31311.395604395606,-9.747252747252748,31301.648351648353,55140.54945054945
2017-06-09,57.05,13622010,58.37,58.49,56.74,,10182.65934065934,3689.4395604395604,2028.2857142857142,734.6703296703297,16635.054945054944,2872.802197802198,18899.45054945055,16774.043956043955,38546.296703296706,55181.35164835165,,2263.5384615384614,1937.8021978021977,5423.6373626373625,9624.978021978022,9938.032967032967,4315.285714285714,14253.318681318682,23878.296703296703,0.0,314.08791208791206,30779.362637362636,219.36263736263737,31312.813186813186,-9.758241758241759,31303.054945054944,55181.35164835165
2017-06-12,57.49,9984865,56.52,57.675,56.48,,10155.296703296703,3759.197802197802,2033.4285714285713,724.3516483516484,16672.274725274725,2899.010989010989,18896.252747252747,16836.21978021978,38631.48351648352,55303.758241758245,,2252.6923076923076,1946.010989010989,5497.186813186813,9695.89010989011,9938.164835164835,4362.428571428572,14300.593406593407,23996.483516483517,0.0,318.4395604395604,30777.813186813186,220.8131868131868,31317.065934065933,-9.791208791208792,31307.274725274725,55303.758241758245
2017-06-13,57.54,7105149,57.95,58.065,57.5,,10146.175824175823,3782.4505494505493,2035.142857142857,720.9120879120878,16684.68131868132,2907.747252747253,18895.186813186814,16856.945054945056,38659.87912087912,55344.56043956044,,2249.076923076923,1948.7472527472528,5521.703296703297,9719.527472527472,9938.208791208792,4378.142857142857,14316.351648351649,24035.879120879123,0.0,319.8901098901099,30777.296703296703,221.2967032967033,31318.483516483517,-9.802197802197803,31308.68131868132,55344.56043956044
2017-06-14,57.01,6725290,57.7,57.97,56.67,,10137.054945054944,3805.7032967032965,2036.857142857143,717.4725274725274,16697.08791208791,2916.4835164835163,18894.120879120877,16877.67032967033,38688.27472527473,55385.36263736264,,2245.4615384615386,1951.4835164835165,5546.219780219781,9743.164835164835,9938.252747252747,4393.857142857143,14332.10989010989,24075.274725274725,0.0,321.34065934065933,30776.78021978022,221.7802197802198,31319.9010989011,-9.813186813186814,31310.08791208791,55385.36263736264
2017-06-15,56.93,5409133,56.42,57.17,56.4,,10127.934065934067,3828.9560439560437,2038.5714285714284,714.032967032967,16709.494505494506,2925.21978021978,18893.054945054944,16898.395604395606,38716.67032967033,55426.16483516483,,2241.846153846154,1954.2197802197802,5570.736263736264,9766.802197802197,9938.296703296703,4409.571428571428,14347.868131868132,24114.67032967033,0.0,322.79120879120876,30776.263736263736,222.26373626373626,31321.31868131868,-9.824175824175825,31311.494505494506,55426.16483516483
2017-06-16,56.82,14520010,56.98,57.01,56.35,,10118.813186813186,3852.208791208791,2040.2857142857142,710.5934065934066,16721.9010989011,2933.9560439560437,18891.98901098901,16919.120879120877,38745.06593406593,55466.96703296703,,2238.230769230769,1956.956043956044,5595.252747252747,9790.439560439561,9938.34065934066,4425.285714285714,14363.626373626374,24154.065934065933,0.0,324.24175824175825,30775.747252747253,222.74725274725273,31322.736263736264,-9.835164835164836,31312.9010989011,55466.96703296703
2017-06-19,57.61,7095308,56.96,57.66,56.91,,10091.45054945055,3921.967032967033,2045.4285714285713,700.2747252747253,16759.120879120877,2960.164835164835,18888.79120879121,16981.296703296703,38830.25274725274,55589.37362637363,,2227.3846153846152,1965.1648351648353,5668.802197802198,9861.351648351649,9938.472527472528,4472.428571428572,14410.901098901099,24272.252747252747,0.0,328.5934065934066,30774.197802197803,224.1978021978022,31326.98901098901,-9.868131868131869,31317.120879120877,55589.37362637363
2017-06-20,56.79,8166550,57.46,57.61,56.51,,10082.329670329671,3945.21978021978,2047.142857142857,696.8351648351648,16771.527472527472,2968.901098901099,18887.725274725275,17002.021978021978,38858.64835164835,55630.17582417582,,2223.769230769231,1967.901098901099,5693.318681318681,9884.989010989011,9938.516483516483,4488.142857142857,14426.65934065934,24311.64835164835,0.0,330.04395604395603,30773.68131868132,224.6813186813187,31328.406593406595,-9.87912087912088,31318.527472527472,55630.17582417582
2017-06-21,56.33,8317061,56.79,56.84,56.12,,10073.208791208792,3968.4725274725274,2048.8571428571427,693.3956043956043,16783.934065934067,2977.6373626373625,18886.659340659342,17022.747252747253,38887.043956043955,55670.97802197802,,2220.153846153846,1970.6373626373627,5717.835164835165,9908.626373626374,9938.560439560439,4503.857142857143,14442.417582417582,24351.043956043955,0.0,331.49450549450546,30773.164835164836,225.16483516483515,31329.824175824175,-9.89010989010989,31319.934065934067,55670.97802197802
2017-06-22,56.47,5540624,56.24,56.745,56.06,,10064.087912087913,3991.7252747252746,2050.5714285714284,689.9560439560439,16796.340659340658,2986.3736263736264,18885.593406593405,17043.472527472528,38915.43956043956,55711.78021978022,,2216.5384615384614,1973.3736263736264,5742.351648351649,9932.263736263736,9938.604395604396,4519.571428571428,14458.175824175825,24390.43956043956,0.0,332.94505494505495,30772.648351648353,225.64835164835165,31331.24175824176,-9.901098901098901,31321.340659340658,55711.78021978022
2017-06-23,56.91,11847780,56.64,57.4365,56.57,,10054.967032967033,4014.978021978022,2052.285714285714,686.5164835164835,16808.747252747253,2995.10989010989,18884.527472527472,17064.197802197803,38943.83516483517,55752.58241758242,,2212.923076923077,1976.10989010989,5766.868131868132,9955.901098901099,9938.648351648351,4535.285714285714,14473.934065934067,24429.835164835164,0.0,334.3956043956044,30772.13186813187,226.13186813186815,31332.659340659342,-9.912087912087912,31322.747252747253,55752.58241758242
2017-06-26,56.56,7338463,57.09,57.6892,56.21,,10027.604395604396,4084.736263736264,2057.4285714285716,676.1978021978022,16845.967032967033,3021.3186813186812,18881.32967032967,17126.37362637363,39029.02197802198,55874.98901098901,,2202.076923076923,1984.3186813186812,5840.417582417583,10026.813186813188,9938.78021978022,4582.428571428572,14521.208791208792,24548.021978021978,0.0,338.74725274725273,30770.582417582416,227.58241758241758,31336.91208791209,-9.945054945054945,31326.967032967033,55874.98901098901
2017-06-27,55.43,6813046,56.29,56.33,55.41,,10018.483516483517,4107.989010989011,2059.1428571428573,672.7582417582418,16858.37362637363,3030.054945054945,18880.263736263736,17147.0989010989,39057.41758241758,55915.79120879121,,2198.4615384615386,1987.0549450549452,5864.934065934066,10050.45054945055,9938.824175824177,4598.142857142857,14536.967032967033,24587.417582417584,0.0,340.19780219780216,30770.065934065933,228.06593406593407,31338.32967032967,-9.956043956043956,31328.373626373625,55915.79120879121
2017-06-28,56.16,7534000,55.4,56.32,55.18,,10009.362637362638,4131.241758241758,2060.8571428571427,669.3186813186812,16870.78021978022,3038.7912087912086,18879.197802197803,17167.824175824175,39085.81318681319,55956.593406593405,,2194.846153846154,1989.7912087912089,5889.45054945055,10074.087912087913,9938.868131868132,4613.857142857143,14552.725274725275,24626.813186813186,0.0,341.64835164835165,30769.54945054945,228.54945054945054,31339.747252747253,-9.967032967032967,31329.78021978022,55956.593406593405
2017-06-29,55.08,8455545,55.93,55.93,54.55,,10000.241758241758,4154.494505494506,2062.5714285714284,665.8791208791208,16883.186813186814,3047.5274725274726,18878.13186813187,17188.54945054945,39114.20879120879,55997.395604395606,,2191.230769230769,1992.5274725274726,5913.967032967033,10097.725274725275,9938.912087912087,4629.571428571428,14568.483516483517,24666.20879120879,0.0,343.0989010989011,30769.032967032967,229.03296703296704,31341.164835164836,-9.978021978021978,31331.186813186814,55997.395604395606
2017-06-30,55.22,8754158,55.6,55.63,55.03,,9991.12087912088,4177.747252747253,2064.285714285714,662.4395604395604,16895.593406593405,3056.263736263736,18877.065934065933,17209.274725274725,39142.604395604394,56038.1978021978,,2187.6153846153848,1995.2637362637363,5938.483516483517,10121.362637362638,9938.956043956045,4645.285714285714,14584.241758241758,24705.604395604394,0.0,344.5494505494505,30768.516483516483,229.5164835164835,31342.582417582416,-9.989010989010989,31332.593406593405,56038.1978021978
2017-07-03,54.95,4379566,55.53,56.02,54.92,,10218.54347826087,4186.45652173913,2064.608695652174,658.2391304347826,17127.847826086956,3067.1521739130435,18832.804347826088,17231.630434782608,39131.586956521736,56259.434782608696,,2192.978260869565,2008.804347826087,5921.869565217391,10123.652173913044,10144.739130434782,4658.152173913043,14802.891304347826,24926.543478260868,0.0,343.3695652173913,30768.217391304348,231.32608695652175,31342.91304347826,-10.021739130434783,31332.891304347828,56259.434782608696
2017-07-05,55.45,6817608,55.01,55.56,54.78,,10455.08695652174,4171.913043478261,2063.217391304348,657.4782608695652,17347.695652173912,3069.304347826087,18789.608695652172,17233.260869565216,39092.17391304348,56439.86956521739,,2201.9565217391305,2019.608695652174,5880.739130434783,10102.304347826086,10350.478260869566,4655.304347826087,15005.782608695652,25108.08695652174,0.0,340.7391304347826,30768.434782608696,232.65217391304347,31341.82608695652,-10.043478260869565,31331.782608695652,56439.86956521739
2017-07-06,54.79,5660766,55.02,55.23,54.735,,10573.358695652174,4164.641304347826,2062.521739130435,657.0978260869565,17457.619565217392,3070.3804347826085,18768.010869565216,17234.07608695652,39072.467391304344,56530.086956521736,,2206.445652173913,2025.0108695652175,5860.173913043478,10091.630434782608,10453.347826086956,4653.880434782609,15107.228260869566,25198.858695652172,0.0,339.42391304347825,30768.543478260868,233.31521739130434,31341.282608695652,-10.054347826086957,31331.228260869564,56530.086956521736
2017-07-07,55.35,5170545,55.04,55.73,54.87,,10691.630434782608,4157.369565217391,2061.8260869565215,656.7173913043479,17567.543478260868,3071.4565217391305,18746.41304347826,17234.891304347828,39052.760869565216,56620.30434782609,,2210.9347826086955,2030.413043478261,5839.608695652174,10080.95652173913,10556.217391304348,4652.45652173913,15208.673913043478,25289.630434782608,0.0,338.10869565217394,30768.652173913044,233.97826086956522,31340.739130434784,-10.065217391304348,31330.67391304348,56620.30434782609
2017-07-10,55.64,5085958,55.37,55.885,55.19,,11046.445652173912,4135.554347826087,2059.7391304347825,655.5760869565217,17897.315217391304,3074.6847826086955,18681.619565217392,17237.33695652174,38993.641304347824,56890.95652173913,,2224.4021739130435,2046.6195652173913,5777.913043478261,10048.934782608696,10864.826086956522,4648.184782608696,15513.010869565218,25561.945652173912,0.0,334.1630434782609,30768.978260869564,235.9673913043478,31339.108695652172,-10.097826086956522,31329.010869565216,56890.95652173913
2017-07-11,55.33,6114802,55.63,55.63,55.02,,11164.717391304348,4128.282608695652,2059.0434782608695,655.195652173913,18007.239130434784,3075.7608695652175,18660.021739130436,17238.152173913044,38973.934782608696,56981.17391304348,,2228.891304347826,2052.021739130435,5757.347826086957,10038.260869565218,10967.695652173912,4646.760869565217,15614.45652173913,25652.717391304348,0.0,332.8478260869565,30769.08695652174,236.6304347826087,31338.565217391304,-10.108695652173912,31328.456521739132,56981.17391304348
2017-07-12,56.2,6121077,55.79,56.31,55.72,,11282.989130434782,4121.010869565217,2058.3478260869565,654.8152173913044,18117.16304347826,3076.836956521739,18638.42391304348,17238.967391304348,38954.22826086957,57071.391304347824,,2233.3804347826085,2057.4239130434785,5736.782608695652,10027.58695652174,11070.565217391304,4645.336956521739,15715.902173913044,25743.489130434784,0.0,331.5326086956522,30769.195652173912,237.29347826086956,31338.021739130436,-10.119565217391305,31327.902173913044,57071.391304347824
2017-07-13,56.23,6219216,56.38,56.52,56.17,,11401.260869565218,4113.739130434783,2057.6521739130435,654.4347826086956,18227.08695652174,3077.913043478261,18616.82608695652,17239.782608695652,38934.52173913043,57161.608695652176,,2237.8695652173915,2062.826086956522,5716.217391304348,10016.91304347826,11173.434782608696,4643.913043478261,15817.347826086956,25834.260869565216,0.0,330.2173913043478,30769.304347826088,237.95652173913044,31337.478260869564,-10.130434782608695,31327.347826086956,57161.608695652176
2017-07-14,56.81,4439390,56.5,56.93,56.15,,11519.532608695652,4106.467391304348,2056.9565217391305,654.054347826087,18337.010869565216,3078.9891304347825,18595.228260869564,17240.597826086956,38914.815217391304,57251.82608695652,,2242.358695652174,2068.228260869565,5695.652173913044,10006.239130434782,11276.304347826086,4642.489130434783,15918.79347826087,25925.032608695652,0.0,328.9021739130435,30769.41304347826,238.6195652173913,31336.934782608696,-10.141304347826088,31326.793478260868,57251.82608695652
2017-07-17,56.46,5097760,56.73,56.92,56.39,,11874.347826086956,4084.6521739130435,2054.8695652173915,652.9130434782609,18666.782608695652,3082.217391304348,18530.434782608696,17243.043478260868,38855.69565217391,57522.47826086957,,2255.8260869565215,2084.4347826086955,5633.95652173913,9974.217391304348,11584.91304347826,4638.217391304348,16223.130434782608,26197.347826086956,0.0,324.95652173913044,30769.739130434784,240.6086956521739,31335.304347826088,-10.173913043478262,31325.130434782608,57522.47826086957
2017-07-18,56.29,7419206,56.34,56.38,56.0,,11992.619565217392,4077.3804347826085,2054.1739130434785,652.5326086956521,18776.706521739132,3083.2934782608695,18508.83695652174,17243.858695652172,38835.989130434784,57612.69565217391,,2260.3152173913045,2089.836956521739,5613.391304347826,9963.54347826087,11687.782608695652,4636.79347826087,16324.576086956522,26288.119565217392,0.0,323.64130434782606,30769.847826086956,241.27173913043478,31334.760869565216,-10.184782608695652,31324.57608695652,57612.69565217391
2017-07-19,56.78,8597707,56.46,56.9399,56.01,,12110.891304347826,4070.108695652174,2053.478260869565,652.1521739130435,18886.630434782608,3084.3695652173915,18487.239130434784,17244.67391304348,38816.282608695656,57702.913043478264,,2264.804347826087,2095.2391304347825,5592.826086956522,9952.869565217392,11790.652173913044,4635.369565217391,16426.021739130436,26378.891304347824,0.0,322.32608695652175,30769.956521739132,241.93478260869566,31334.217391304348,-10.195652173913043,31324.021739130436,57702.913043478264
2017-07-20,53.97,35707180,55.11,55.43,53.46,,12229.16304347826,4062.836956521739,2052.782608695652,651.7717391304348,18996.554347826088,3085.445652173913,18465.641304347828,17245.489130434784,38796.57608695652,57793.13043478261,,2269.2934782608695,2100.641304347826,5572.260869565217,9942.195652173914,11893.521739130434,4633.945652173913,16527.467391304348,26469.66304347826,0.0,321.0108695652174,30770.065217391304,242.59782608695653,31333.67391304348,-10.206521739130435,31323.467391304348,57793.13043478261
2017-07-21,53.84,12078680,53.66,54.0,53.37,,12347.434782608696,4055.5652173913045,2052.086956521739,651.3913043478261,19106.478260869564,3086.521739130435,18444.043478260868,17246.304347826088,38776.86956521739,57883.34782608696,,2273.782608695652,2106.0434782608695,5551.695652173913,9931.521739130434,11996.391304347826,4632.521739130435,16628.91304347826,26560.434782608696,0.0,319.69565217391306,30770.17391304348,243.26086956521738,31333.130434782608,-10.217391304347826,31322.91304347826,57883.34782608696
2017-07-24,53.22,8813216,53.75,53.88,53.09,,12702.25,4033.75,2050.0,650.25,19436.25,3089.75,18379.25,17248.75,38717.75,58154.0,,2287.25,2122.25,5490.0,9899.5,12305.0,4628.25,16933.25,26832.75,0.0,315.75,30770.5,245.25,31331.5,-10.25,31321.25,58154.0
2017-07-25,53.27,7110013,53.2,53.65,53.07,,12820.521739130436,4026.478260869565,2049.304347826087,649.8695652173913,19546.17391304348,3090.8260869565215,18357.652173913044,17249.565217391304,38698.04347826087,58244.21739130435,,2291.7391304347825,2127.6521739130435,5469.434782608696,9888.826086956522,12407.869565217392,4626.826086956522,17034.695652173912,26923.521739130436,0.0,314.4347826086956,30770.608695652172,245.91304347826087,31330.956521739132,-10.26086956521739,31320.695652173912,58244.21739130435
2017-07-26,53.14,7566436,53.29,53.35,52.74,,12938.79347826087,4019.2065217391305,2048.608695652174,649.4891304347826,19656.097826086956,3091.9021739130435,18336.054347826088,17250.380434782608,38678.336956521736,58334.434782608696,,2296.228260869565,2133.054347826087,5448.869565217391,9878.152173913044,12510.739130434782,4625.402173913043,17136.141304347824,27014.293478260868,0.0,313.1195652173913,30770.717391304348,246.57608695652175,31330.41304347826,-10.271739130434783,31320.141304347828,58334.434782608696
2017-07-27,52.49,14058050,53.08,53.37,52.23,,13057.065217391304,4011.9347826086955,2047.9130434782608,649.1086956521739,19766.021739130436,3092.978260869565,18314.456521739132,17251.195652173912,38658.63043478261,58424.65217391304,,2300.717391304348,2138.4565217391305,5428.304347826087,9867.478260869566,12613.608695652174,4623.978260869565,17237.58695652174,27105.065217391304,0.0,311.80434782608694,30770.82608695652,247.2391304347826,31329.869565217392,-10.282608695652174,31319.58695652174,58424.65217391304
2017-07-28,52.88,6643607,52.27,52.9865,52.27,,13175.33695652174,4004.663043478261,2047.2173913043478,648.7282608695652,19875.945652173912,3094.054347826087,18292.858695652172,17252.010869565216,38638.92391304348,58514.86956521739,,2305.2065217391305,2143.858695652174,5407.739130434783,9856.804347826086,12716.478260869564,4622.554347826087,17339.032608695652,27195.83695652174,0.0,310.4891304347826,30770.934782608696,247.90217391304347,31329.32608695652,-10.293478260869565,31319.032608695652,58514.86956521739
2017-07-31,53.19,11301880,53.1,53.295,52.75,,13530.152173913044,3982.8478260869565,2045.1304347826087,647.5869565217391,20205.717391304348,3097.282608695652,18228.065217391304,17254.456521739132,38579.80434782609,58785.52173913043,,2318.673913043478,2160.0652173913045,5346.04347826087,9824.782608695652,13025.08695652174,4618.282608695652,17643.369565217392,27468.152173913044,0.0,306.54347826086956,30771.260869565216,249.8913043478261,31327.695652173912,-10.326086956521738,31317.369565217392,58785.52173913043
2017-08-01,53.41,8207783,53.3,53.43,52.91,,13648.423913043478,3975.576086956522,2044.4347826086957,647.2065217391304,20315.641304347824,3098.358695652174,18206.467391304348,17255.271739130436,38560.09782608696,58875.739130434784,,2323.163043478261,2165.467391304348,5325.478260869565,9814.108695652174,13127.95652173913,4616.858695652174,17744.815217391304,27558.92391304348,0.0,305.22826086956525,30771.369565217392,250.55434782608694,31327.152173913044,-10.33695652173913,31316.815217391304,58875.739130434784
2017-08-02,53.17,23073980,53.295,53.3885,52.78,,13766.695652173912,3968.304347826087,2043.7391304347825,646.8260869565217,20425.565217391304,3099.4347826086955,18184.869565217392,17256.08695652174,38540.391304347824,58965.95652173913,,2327.6521739130435,2170.8695652173915,5304.913043478261,9803.434782608696,13230.826086956522,4615.434782608696,17846.260869565216,27649.695652173912,0.0,303.9130434782609,30771.478260869564,251.2173913043478,31326.608695652172,-10.347826086956522,31316.260869565216,58965.95652173913
2017-08-03,52.95,8643428,53.16,53.3399,52.75,,13884.967391304348,3961.032608695652,2043.0434782608695,646.445652173913,20535.489130434784,3100.5108695652175,18163.271739130436,17256.902173913044,38520.684782608696,59056.17391304348,,2332.141304347826,2176.271739130435,5284.347826086956,9792.760869565218,13333.695652173912,4614.010869565217,17947.706521739132,27740.467391304348,0.0,302.5978260869565,30771.58695652174,251.8804347826087,31326.065217391304,-10.358695652173912,31315.706521739132,59056.17391304348
2017-08-04,52.62,8676309,53.0,53.0,52.51,,14003.239130434782,3953.7608695652175,2042.3478260869565,646.0652173913044,20645.41304347826,3101.586956521739,18141.67391304348,17257.717391304348,38500.97826086957,59146.391304347824,,2336.6304347826085,2181.6739130434785,5263.782608695652,9782.08695652174,13436.565217391304,4612.586956521739,18049.152173913044,27831.239130434784,0.0,301.2826086956522,30771.695652173912,252.54347826086956,31325.521739130436,-10.369565217391305,31315.152173913044,59146.391304347824
2017-08-07,52.7,6512811,52.5,52.845,52.49,,14358.054347826088,3931.945652173913,2040.2608695652175,644.9239130434783,20975.184782608696,3104.8152173913045,18076.880434782608,17260.16304347826,38441.858695652176,59417.04347826087,,2350.0978260869565,2197.8804347826085,5202.086956521739,9750.065217391304,13745.173913043478,4608.315217391304,18353.489130434784,28103.554347826088,0.0,297.3369565217391,30772.021739130436,254.5326086956522,31323.891304347828,-10.402173913043478,31313.489130434784,59417.04347826087
