Date,Close/Last,Volume,Open,High,Low,Revenue,Cost of revenue,Gross Profit,Operating Expenses,Operating Income (Loss),Non-Operating Income (Loss),Pretax Income (Loss),"Income Tax (Expense) Benefit, net",Income (Loss) Including Minority Interest,Minority Interest,Net Income Available to Common Shareholders
2018-12-12,57.72,13239360,58.44,58.58,57.53,5690.565217391304,-2772.7391304347825,2917.826086956522,-3296.6521739130435,-378.82608695652175,-87.95652173913044,-466.782608695652,291.17391304347825,-175.608695652174,0.0,-175.608695652174
2018-12-13,58.09,8941884,58.14,58.38,57.56,5691.836956521739,-2776.6521739130435,2915.1847826086955,-3312.119565217391,-396.93478260869574,-89.6086956521739,-486.5434782608695,291.5652173913044,-194.97826086956525,0.0,-194.97826086956525
2018-12-14,57.62,13550980,57.56,59.0,57.36,5693.108695652174,-2780.5652173913045,2912.5434782608695,-3327.586956521739,-415.04347826086973,-91.26086956521739,-506.304347826087,291.95652173913044,-214.3478260869565,0.0,-214.3478260869565
2018-12-17,57.0,16627350,57.59,58.34,56.67,5696.923913043478,-2792.304347826087,2904.6195652173915,-3373.9891304347825,-469.3695652173915,-96.21739130434783,-565.586956521739,293.1304347826087,-272.4565217391305,0.0,-272.4565217391305
2018-12-18,57.78,12338230,57.69,58.54,57.4,5698.195652173913,-2796.217391304348,2901.978260869565,-3389.4565217391305,-487.47826086956525,-97.86956521739131,-585.3478260869565,293.5217391304348,-291.82608695652175,0.0,-291.82608695652175
2018-12-19,56.69,17375570,57.54,58.5,56.06,5699.467391304348,-2800.1304347826085,2899.336956521739,-3404.923913043478,-505.58695652173924,-99.52173913043478,-605.1086956521738,293.9130434782609,-311.195652173913,0.0,-311.195652173913
2018-12-20,56.37,21739630,57.22,57.94,56.06,5700.739130434783,-2804.0434782608695,2896.695652173913,-3420.391304347826,-523.695652173913,-101.17391304347825,-624.8695652173913,294.30434782608694,-330.5652173913045,0.0,-330.5652173913045
2018-12-21,54.85,38197880,56.26,57.28,54.69,5702.010869565217,-2807.9565217391305,2894.054347826087,-3435.858695652174,-541.804347826087,-102.82608695652175,-644.6304347826087,294.69565217391306,-349.93478260869574,0.0,-349.93478260869574
2018-12-24,53.65,8274961,53.7,54.89,53.57,5705.826086956522,-2819.695652173913,2886.1304347826085,-3482.2608695652175,-596.1304347826087,-107.78260869565219,-703.9130434782608,295.8695652173913,-408.0434782608695,0.0,-408.0434782608695
2018-12-26,55.96,18327720,54.25,56.0,53.512,5708.369565217391,-2827.521739130435,2880.8478260869565,-3513.195652173913,-632.3478260869565,-111.08695652173913,-743.4347826086955,296.6521739130435,-446.78260869565224,0.0,-446.78260869565224
2018-12-27,56.09,15447600,55.54,56.39,54.77,5709.641304347826,-2831.4347826086955,2878.2065217391305,-3528.663043478261,-650.4565217391305,-112.73913043478262,-763.195652173913,297.04347826086956,-466.1521739130435,0.0,-466.1521739130435
2018-12-28,56.81,12746290,56.33,57.53,56.24,5710.913043478261,-2835.3478260869565,2875.5652173913045,-3544.130434782609,-668.5652173913045,-114.3913043478261,-782.9565217391305,297.4347826086956,-485.52173913043475,0.0,-485.52173913043475
2018-12-31,56.91,8876961,57.12,57.41,56.2818,5714.728260869565,-2847.086956521739,2867.641304347826,-3590.532608695652,-722.8913043478262,-119.34782608695653,-842.2391304347825,298.60869565217394,-543.6304347826087,0.0,-543.6304347826087
2019-01-02,57.4,9885460,56.2,58.0,55.92,5706.288888888889,-2843.633333333333,2862.6555555555556,-3587.5333333333333,-724.8777777777777,-121.33333333333333,-846.2111111111111,301.3333333333333,-544.8777777777777,0.0,-544.8777777777777
2019-01-03,55.7,14395960,55.95,56.84,55.52,5696.577777777778,-2836.266666666667,2860.311111111111,-3569.0666666666666,-708.7555555555556,-121.66666666666667,-830.4222222222222,303.6666666666667,-526.7555555555556,0.0,-526.7555555555556
2019-01-04,56.6,14175400,56.5,56.83,55.2101,5686.866666666667,-2828.9,2857.9666666666667,-3550.6,-692.6333333333333,-122.0,-814.6333333333333,306.0,-508.6333333333333,0.0,-508.6333333333333
2019-01-07,56.44,12316290,56.39,57.16,55.945,5657.733333333334,-2806.8,2850.9333333333334,-3495.2,-644.2666666666667,-123.0,-767.2666666666667,313.0,-454.26666666666665,0.0,-454.26666666666665
2019-01-08,55.95,12108720,56.71,56.88,55.61,5648.022222222222,-2799.4333333333334,2848.588888888889,-3476.7333333333336,-628.1444444444444,-123.33333333333333,-751.4777777777778,315.3333333333333,-436.14444444444445,0.0,-436.14444444444445
2019-01-09,56.61,10970950,56.26,57.11,56.14,5638.311111111111,-2792.0666666666666,2846.2444444444445,-3458.266666666667,-612.0222222222222,-123.66666666666667,-735.6888888888889,317.6666666666667,-418.02222222222224,0.0,-418.02222222222224
2019-01-10,56.8,10954470,56.19,56.99,56.1,5628.6,-2784.7,2843.9,-3439.8,-595.9,-124.0,-719.9,320.0,-399.9,0.0,-399.9
2019-01-11,57.5,12022060,56.47,58.17,56.33,5618.888888888889,-2777.3333333333335,2841.5555555555557,-3421.3333333333335,-579.7777777777778,-124.33333333333333,-704.1111111111111,322.3333333333333,-381.77777777777777,0.0,-381.77777777777777
2019-01-14,57.3,9448101,57.02,57.65,56.37,5589.7555555555555,-2755.233333333333,2834.5222222222224,-3365.9333333333334,-531.411111111111,-125.33333333333333,-656.7444444444444,329.3333333333333,-327.4111111111111,0.0,-327.4111111111111
2019-01-15,55.73,17278180,57.32,57.4,55.56,5580.044444444445,-2747.866666666667,2832.177777777778,-3347.4666666666667,-515.2888888888889,-125.66666666666667,-640.9555555555555,331.6666666666667,-309.2888888888889,0.0,-309.2888888888889
2019-01-16,55.27,13838750,55.75,56.08,55.16,5570.333333333333,-2740.5,2829.8333333333335,-3329.0,-499.16666666666663,-126.0,-625.1666666666666,334.0,-291.16666666666663,0.0,-291.16666666666663
2019-01-17,54.77,18163610,54.97,55.2,54.37,5560.622222222222,-2733.133333333333,2827.488888888889,-3310.5333333333333,-483.0444444444444,-126.33333333333333,-609.3777777777777,336.3333333333333,-273.0444444444444,0.0,-273.0444444444444
2019-01-18,55.27,26141600,55.39,55.9,54.99,5550.9111111111115,-2725.766666666667,2825.1444444444446,-3292.0666666666666,-466.9222222222222,-126.66666666666667,-593.588888888889,338.6666666666667,-254.92222222222222,0.0,-254.92222222222222
2019-01-22,54.29,17819940,54.97,54.99,53.94,5512.066666666667,-2696.3,2815.766666666667,-3218.2,-402.4333333333333,-128.0,-530.4333333333334,348.0,-182.43333333333328,0.0,-182.43333333333328
2019-01-23,51.77,33779310,52.92,53.57,51.22,5502.355555555556,-2688.9333333333334,2813.4222222222224,-3199.7333333333336,-386.3111111111111,-128.33333333333334,-514.6444444444444,350.3333333333333,-164.31111111111107,0.0,-164.31111111111107
2019-01-24,50.81,30259740,51.95,51.98,50.41,5492.644444444444,-2681.5666666666666,2811.0777777777776,-3181.266666666667,-370.18888888888887,-128.66666666666666,-498.85555555555555,352.6666666666667,-146.18888888888887,0.0,-146.18888888888887
2019-01-25,51.3,19513010,50.93,52.03,50.28,5482.933333333333,-2674.2,2808.733333333333,-3162.8,-354.0666666666666,-129.0,-483.06666666666666,355.0,-128.0666666666666,0.0,-128.0666666666666
2019-01-28,50.64,24454460,50.32,51.29,50.24,5453.8,-2652.1,2801.7,-3107.4,-305.7,-130.0,-435.7,362.0,-73.69999999999999,0.0,-73.69999999999999
2019-01-29,49.4,26249850,50.49,50.8381,49.34,5444.0888888888885,-2644.7333333333336,2799.3555555555554,-3088.9333333333334,-289.5777777777777,-130.33333333333334,-419.9111111111111,364.33333333333337,-55.577777777777726,0.0,-55.577777777777726
2019-01-30,50.17,17578800,49.68,50.42,49.21,5434.377777777778,-2637.366666666667,2797.011111111111,-3070.4666666666667,-273.4555555555555,-130.66666666666666,-404.1222222222222,366.6666666666667,-37.45555555555552,0.0,-37.45555555555552
2019-01-31,49.52,24558700,51.2,51.28,49.1,5424.666666666667,-2630.0,2794.6666666666665,-3052.0,-257.3333333333333,-131.0,-388.3333333333333,369.0,-19.333333333333258,0.0,-19.333333333333258
2019-02-01,49.61,15433480,49.58,50.28,49.4,5414.955555555555,-2622.633333333333,2792.322222222222,-3033.5333333333333,-241.21111111111105,-131.33333333333334,-372.5444444444444,371.33333333333337,-1.2111111111111086,0.0,-1.2111111111111086
2019-02-04,49.69,10860220,49.71,49.8,49.465,5385.822222222222,-2600.5333333333333,2785.288888888889,-2978.133333333333,-192.84444444444443,-132.33333333333334,-325.1777777777778,378.33333333333337,53.155555555555566,0.0,53.155555555555566
2019-02-05,50.73,15450460,49.73,51.08,49.72,5376.111111111111,-2593.1666666666665,2782.9444444444443,-2959.666666666667,-176.72222222222217,-132.66666666666666,-309.3888888888889,380.6666666666667,71.27777777777783,0.0,71.27777777777783
2019-02-06,51.1,10879420,50.94,51.635,50.9274,5366.4,-2585.8,2780.6,-2941.2,-160.5999999999999,-133.0,-293.6,383.0,89.40000000000009,0.0,89.40000000000009
2019-02-07,50.55,10590350,50.83,51.12,50.27,5356.688888888889,-2578.4333333333334,2778.2555555555555,-2922.7333333333336,-144.47777777777776,-133.33333333333334,-277.81111111111113,385.33333333333337,107.52222222222224,0.0,107.52222222222224
2019-02-08,50.29,12461180,50.24,50.68,49.91,5346.977777777778,-2571.0666666666666,2775.911111111111,-2904.266666666667,-128.3555555555555,-133.66666666666666,-262.02222222222224,387.6666666666667,125.6444444444445,0.0,125.6444444444445
2019-02-11,50.83,9969719,50.55,51.3,50.38,5317.844444444445,-2548.9666666666667,2768.8777777777777,-2848.866666666667,-79.98888888888882,-134.66666666666666,-214.65555555555557,394.6666666666667,180.01111111111118,0.0,180.01111111111118
2019-02-12,51.66,16633260,51.3,52.18,51.015,5308.133333333333,-2541.6,2766.5333333333333,-2830.4,-63.86666666666656,-135.0,-198.86666666666667,397.0,198.13333333333344,0.0,198.13333333333344
2019-02-13,51.59,10994080,52.0,52.49,51.56,5298.422222222222,-2534.2333333333336,2764.188888888889,-2811.9333333333334,-47.74444444444441,-135.33333333333334,-183.07777777777778,399.33333333333337,216.2555555555556,0.0,216.2555555555556
2019-02-14,51.57,17893140,51.5,51.765,51.0925,5288.711111111111,-2526.866666666667,2761.8444444444444,-2793.4666666666667,-31.62222222222215,-135.66666666666666,-167.2888888888889,401.6666666666667,234.37777777777785,0.0,234.37777777777785
2019-02-15,51.98,12078990,52.08,52.36,51.6,5279.0,-2519.5,2759.5,-2775.0,-15.499999999999886,-136.0,-151.5,404.0,252.5000000000001,0.0,252.5000000000001
2019-02-19,52.01,8196656,52.0,52.48,51.75,5240.155555555555,-2490.0333333333333,2750.1222222222223,-2701.133333333333,48.98888888888894,-137.33333333333334,-88.34444444444443,413.33333333333337,324.98888888888894,0.0,324.98888888888894
2019-02-20,52.45,12860600,52.25,52.915,52.135,5230.444444444444,-2482.6666666666665,2747.777777777778,-2682.666666666667,65.1111111111112,-137.66666666666666,-72.55555555555554,415.6666666666667,343.1111111111112,0.0,343.1111111111112
2019-02-21,52.35,7814102,52.5,52.59,51.9,5220.733333333334,-2475.3,2745.4333333333334,-2664.2,81.23333333333335,-138.0,-56.76666666666665,418.0,361.23333333333335,0.0,361.23333333333335
2019-02-22,53.12,13392890,52.69,53.15,52.64,5211.022222222222,-2467.9333333333334,2743.088888888889,-2645.7333333333336,97.35555555555561,-138.33333333333334,-40.97777777777776,420.33333333333337,379.3555555555556,0.0,379.3555555555556
2019-02-25,52.99,15277140,53.78,53.97,52.9,5181.888888888889,-2445.8333333333335,2736.0555555555557,-2590.3333333333335,145.72222222222229,-139.33333333333334,6.388888888888914,427.33333333333337,433.7222222222223,0.0,433.7222222222223
2019-02-26,53.03,11358720,53.08,53.2199,52.28,5172.177777777778,-2438.4666666666667,2733.711111111111,-2571.866666666667,161.84444444444455,-139.66666666666666,22.177777777777806,429.6666666666667,451.84444444444455,0.0,451.84444444444455
2019-02-27,53.04,10423610,52.95,53.1291,52.27,5162.466666666667,-2431.1,2731.366666666667,-2553.4,177.9666666666667,-140.0,37.9666666666667,432.0,469.9666666666667,0.0,469.9666666666667
2019-02-28,53.39,18624510,53.0,53.76,52.71,5152.7555555555555,-2423.7333333333336,2729.0222222222224,-2534.9333333333334,194.08888888888896,-140.33333333333334,53.75555555555559,434.33333333333337,488.08888888888896,0.0,488.08888888888896
2019-03-01,54.2,12304580,54.0,54.4,53.71,5143.044444444445,-2416.366666666667,2726.677777777778,-2516.4666666666667,210.21111111111122,-140.66666666666666,69.54444444444448,436.6666666666667,506.2111111111112,0.0,506.2111111111112
2019-03-04,53.78,14011760,54.58,54.7,53.255,5113.9111111111115,-2394.266666666667,2719.6444444444446,-2461.0666666666666,258.5777777777779,-141.66666666666666,116.91111111111115,443.6666666666667,560.5777777777778,0.0,560.5777777777778
2019-03-05,53.94,10013820,53.9,54.225,53.7,5104.2,-2386.9,2717.3,-2442.6000000000004,274.70000000000005,-142.0,132.70000000000005,446.0,578.7,0.0,578.7
2019-03-06,54.8,20451010,53.89,55.46,53.73,5094.488888888889,-2379.5333333333333,2714.9555555555557,-2424.133333333333,290.8222222222223,-142.33333333333334,148.48888888888894,448.33333333333337,596.8222222222223,0.0,596.8222222222223
2019-03-07,54.03,13648970,54.83,55.05,53.61,5084.777777777777,-2372.1666666666665,2712.6111111111113,-2405.666666666667,306.94444444444457,-142.66666666666666,164.27777777777783,450.6666666666667,614.9444444444446,0.0,614.9444444444446
2019-03-08,53.53,10110120,53.45,53.63,53.03,5075.066666666667,-2364.8,2710.2666666666664,-2387.2,323.06666666666683,-143.0,180.0666666666666,453.0,633.0666666666668,0.0,633.0666666666668
2019-03-11,54.35,10726870,53.72,54.745,53.65,5045.933333333333,-2342.7,2703.233333333333,-2331.8,371.4333333333334,-144.0,227.4333333333334,460.0,687.4333333333334,0.0,687.4333333333334
2019-03-12,54.84,9573351,54.66,55.31,54.54,5036.222222222223,-2335.3333333333335,2700.8888888888887,-2313.3333333333335,387.55555555555566,-144.33333333333334,243.22222222222217,462.33333333333337,705.5555555555557,0.0,705.5555555555557
2019-03-13,55.39,9107165,55.03,55.94,55.0,5026.511111111111,-2327.9666666666667,2698.5444444444443,-2294.866666666667,403.6777777777779,-144.66666666666666,259.0111111111112,464.6666666666667,723.6777777777779,0.0,723.6777777777779
2019-03-14,55.4,7300908,55.53,55.87,55.25,5016.8,-2320.6,2696.2,-2276.4,419.8000000000002,-145.0,274.79999999999995,467.0,741.8000000000002,0.0,741.8000000000002
2019-03-15,56.6,26979810,55.0,57.34,54.9201,5007.088888888889,-2313.2333333333336,2693.8555555555554,-2257.9333333333334,435.9222222222222,-145.33333333333334,290.58888888888896,469.33333333333337,759.9222222222222,0.0,759.9222222222222
2019-03-18,56.83,13087270,56.62,57.19,56.44,4977.955555555555,-2291.133333333333,2686.822222222222,-2202.5333333333338,484.288888888889,-146.33333333333334,337.9555555555555,476.33333333333337,814.288888888889,0.0,814.288888888889
2019-03-19,56.97,9339699,57.17,57.68,56.775,4968.2444444444445,-2283.7666666666664,2684.4777777777776,-2184.0666666666666,500.41111111111127,-146.66666666666666,353.7444444444445,478.6666666666667,832.4111111111113,0.0,832.4111111111113
2019-03-20,57.16,8795319,57.03,57.69,56.75,4958.533333333334,-2276.4,2682.133333333333,-2165.6000000000004,516.5333333333335,-147.0,369.5333333333333,481.0,850.5333333333335,0.0,850.5333333333335
2019-03-21,57.77,19508070,57.23,58.28,57.2,4948.822222222222,-2269.0333333333333,2679.788888888889,-2147.133333333333,532.6555555555556,-147.33333333333334,385.3222222222223,483.33333333333337,868.6555555555556,0.0,868.6555555555556
2019-03-22,56.82,10241290,57.68,58.09,56.7548,4939.111111111111,-2261.666666666667,2677.4444444444443,-2128.666666666667,548.7777777777778,-147.66666666666666,401.1111111111111,485.6666666666667,886.7777777777778,0.0,886.7777777777778
2019-03-25,56.64,6929255,56.58,56.9369,56.07,4909.977777777778,-2239.5666666666666,2670.411111111111,-2073.266666666667,597.1444444444446,-148.66666666666666,448.4777777777779,492.6666666666667,941.1444444444446,0.0,941.1444444444446
2019-03-26,58.0,16035850,57.15,58.39,56.67,4900.266666666666,-2232.2,2668.0666666666666,-2054.8,613.2666666666669,-149.0,464.26666666666665,495.0,959.2666666666669,0.0,959.2666666666669
2019-03-27,56.91,11905380,57.35,57.665,56.32,4890.555555555556,-2224.8333333333335,2665.722222222222,-2036.3333333333335,629.3888888888889,-149.33333333333334,480.05555555555566,497.33333333333337,977.3888888888889,0.0,977.3888888888889
2019-03-28,56.55,11064020,57.03,57.39,56.34,4880.844444444445,-2217.4666666666667,2663.3777777777777,-2017.8666666666668,645.5111111111112,-149.66666666666666,495.84444444444443,499.6666666666667,995.5111111111112,0.0,995.5111111111112
2019-03-29,57.03,8524335,57.0,57.555,56.94,4871.133333333333,-2210.1,2661.0333333333333,-1999.4,661.6333333333334,-150.0,511.63333333333344,502.0,1013.6333333333334,0.0,1013.6333333333334
2019-04-01,57.81,11937700,57.64,58.15,57.11,4842.0,-2188.0,2654.0,-1944.0,710.0,-151.0,559.0,509.0,1068.0,0.0,1068.0
2019-04-02,58.09,7438715,57.98,58.53,57.66,4843.538461538462,-2187.901098901099,2655.6373626373625,-1943.10989010989,712.5274725274726,-150.8131868131868,561.7142857142857,501.83516483516485,1063.5494505494505,0.0,1063.5494505494505
2019-04-03,57.68,11562320,58.2,58.29,57.18,4845.076923076923,-2187.802197802198,2657.2747252747254,-1942.2197802197802,715.054945054945,-150.62637362637363,564.4285714285714,494.6703296703297,1059.098901098901,0.0,1059.098901098901
2019-04-04,57.86,9902964,57.75,58.61,57.69,4846.615384615385,-2187.703296703297,2658.912087912088,-1941.3296703296703,717.5824175824176,-150.43956043956044,567.1428571428571,487.5054945054945,1054.6483516483515,0.0,1054.6483516483515
2019-04-05,57.99,12331840,57.98,58.19,57.685,4848.153846153846,-2187.6043956043954,2660.5494505494507,-1940.4395604395604,720.1098901098901,-150.25274725274724,569.8571428571429,480.34065934065933,1050.1978021978023,0.0,1050.1978021978023
