Date,Close/Last,Volume,Open,High,Low,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash From Acquisitions & Divestitures,Other Investing Activities,Cash from Investing Activities,Dividends Paid,Cash From (Repayment of) Debt,Cash From (Repurchase of) Equity,Other Financing Activities,Cash from Financing Activities,Net Cash Before Disc. Operations and FX,Change in Cash from Disc. Operations and Other,Net Cash Before FX,Effect of Foreign Exchange Rates,Net Changes in Cash
2021-12-06,175.45,8577475,176.88,176.9802,172.27,2580.391304347826,419.6304347826087,47.78260869565217,-1321.9347826086955,1725.8695652173915,-451.47826086956525,547.7826086956521,-80.28260869565217,-85.28260869565216,-69.26086956521738,-767.7173913043479,0.717391304347826,-607.0434782608696,-86.17391304347827,-1460.2173913043478,196.391304347826,-25.0,196.391304347826,-4.043478260869566,192.3478260869565
2021-12-07,183.72,9910069,179.07,184.78,178.5,2588.7608695652175,419.8369565217391,47.02173913043478,-1354.7065217391305,1700.913043478261,-450.6521739130435,554.0217391304348,-80.77173913043478,-87.27173913043478,-64.67391304347825,-767.7282608695652,0.7282608695652174,-606.695652173913,-84.28260869565217,-1457.9782608695652,178.2608695652175,-25.0,178.2608695652175,-4.195652173913045,174.06521739130426
2021-12-08,182.63,4799371,183.01,183.72,180.78,2597.130434782609,420.04347826086956,46.26086956521739,-1387.478260869565,1675.9565217391305,-449.82608695652175,560.2608695652174,-81.26086956521739,-89.26086956521738,-60.086956521739125,-767.7391304347826,0.7391304347826086,-606.3478260869565,-82.3913043478261,-1455.7391304347825,160.13043478260875,-25.0,160.13043478260875,-4.347826086956523,155.78260869565202
2021-12-09,182.26,9398943,181.77,187.84,181.51,2605.5,420.25,45.5,-1420.25,1651.0,-449.0,566.5,-81.75,-91.25,-55.5,-767.75,0.75,-606.0,-80.5,-1453.5,142.0,-25.0,142.0,-4.5,137.49999999999977
2021-12-10,183.88,6854798,185.55,185.55,181.15,2613.8695652173915,420.45652173913044,44.7391304347826,-1453.0217391304345,1626.0434782608697,-448.17391304347825,572.7391304347825,-82.23913043478261,-93.2391304347826,-50.91304347826082,-767.7608695652174,0.7608695652173912,-605.6521739130435,-78.6086956521739,-1451.2608695652175,123.86956521739125,-25.0,123.86956521739125,-4.6521739130434785,119.21739130434776
2021-12-13,183.32,16346800,186.85,191.3,183.11,2638.978260869565,421.07608695652175,42.45652173913043,-1551.336956521739,1551.1739130434783,-445.69565217391306,591.4565217391305,-83.70652173913044,-99.20652173913044,-37.15217391304344,-767.7934782608696,0.7934782608695652,-604.6086956521739,-72.93478260869566,-1444.5434782608695,69.47826086956525,-25.0,69.47826086956525,-5.108695652173914,64.36956521739125
2021-12-14,181.98,8542798,181.2,183.9,179.41,2647.3478260869565,421.2826086956522,41.69565217391304,-1584.108695652174,1526.217391304348,-444.8695652173913,597.695652173913,-84.19565217391305,-101.19565217391303,-32.565217391304316,-767.804347826087,0.8043478260869565,-604.2608695652174,-71.04347826086956,-1442.304347826087,51.3478260869565,-25.0,51.3478260869565,-5.2608695652173925,46.08695652173901
2021-12-15,189.28,11082020,183.97,189.78,179.98,2655.717391304348,421.4891304347826,40.93478260869565,-1616.8804347826085,1501.2608695652175,-444.04347826086956,603.9347826086956,-84.68478260869566,-103.18478260869566,-27.97826086956519,-767.8152173913044,0.8152173913043478,-603.9130434782609,-69.15217391304347,-1440.0652173913043,33.21739130434776,-25.0,33.21739130434776,-5.413043478260871,27.80434782608677
2021-12-16,178.15,14872970,190.304,192.68,176.11,2664.086956521739,421.69565217391306,40.17391304347826,-1649.6521739130435,1476.304347826087,-443.2173913043478,610.1739130434783,-85.17391304347825,-105.17391304347825,-23.391304347826065,-767.8260869565217,0.8260869565217391,-603.5652173913044,-67.2608695652174,-1437.8260869565217,15.08695652173924,-25.0,15.08695652173924,-5.565217391304348,9.521739130434753
2021-12-17,176.8,16264960,175.725,180.1195,175.02,2672.4565217391305,421.9021739130435,39.41304347826087,-1682.423913043478,1451.3478260869565,-442.39130434782606,616.4130434782609,-85.66304347826087,-107.16304347826087,-18.80434782608694,-767.8369565217391,0.8369565217391304,-603.2173913043479,-65.36956521739131,-1435.586956521739,-3.043478260869506,-25.0,-3.043478260869506,-5.717391304347826,-8.76086956521749
2021-12-20,176.67,6306381,174.29,177.08,173.46,2697.5652173913045,422.52173913043475,37.13043478260869,-1780.7391304347825,1376.4782608695652,-439.9130434782609,635.1304347826087,-87.13043478260869,-113.13043478260869,-5.043478260869506,-767.8695652173913,0.8695652173913043,-602.1739130434783,-59.69565217391306,-1428.8695652173913,-57.434782608695514,-25.0,-57.434782608695514,-6.173913043478262,-63.60869565217399
2021-12-21,179.58,7702376,179.38,180.15,174.22,2705.9347826086955,422.72826086956525,36.3695652173913,-1813.5108695652175,1351.521739130435,-439.0869565217391,641.3695652173913,-87.61956521739131,-115.11956521739131,-0.4565217391303804,-767.8804347826087,0.8804347826086957,-601.8260869565217,-57.80434782608697,-1426.6304347826087,-75.56521739130426,-25.0,-75.56521739130426,-6.32608695652174,-81.89130434782624
2021-12-22,181.38,5227183,179.0,181.52,177.63,2714.304347826087,422.9347826086956,35.60869565217391,-1846.282608695652,1326.5652173913045,-438.2608695652174,647.6086956521739,-88.1086956521739,-117.1086956521739,4.130434782608745,-767.8913043478261,0.8913043478260869,-601.4782608695652,-55.913043478260875,-1424.391304347826,-93.695652173913,-25.0,-93.695652173913,-6.478260869565219,-100.17391304347848
2021-12-23,182.74,4918896,181.53,183.71,181.38,2722.673913043478,423.14130434782606,34.847826086956516,-1879.054347826087,1301.608695652174,-437.4347826086956,653.8478260869565,-88.59782608695653,-119.09782608695653,8.71739130434787,-767.9021739130435,0.9021739130434783,-601.1304347826087,-54.02173913043478,-1422.1521739130435,-111.82608695652175,-25.0,-111.82608695652175,-6.630434782608697,-118.4565217391305
2021-12-27,186.33,4867720,183.21,186.41,183.02,2756.1521739130435,423.9673913043478,31.804347826086953,-2010.141304347826,1201.7826086956525,-434.1304347826087,678.8043478260869,-90.55434782608697,-127.05434782608694,27.065217391304373,-767.945652173913,0.9456521739130435,-599.7391304347826,-46.45652173913044,-1413.195652173913,-184.3478260869565,-25.0,-184.3478260869565,-7.239130434782609,-191.58695652173924
2021-12-28,184.82,5402761,186.59,186.73,183.49,2764.521739130435,424.17391304347825,31.043478260869563,-2042.913043478261,1176.826086956522,-433.30434782608694,685.0434782608695,-91.04347826086956,-129.04347826086956,31.652173913043498,-767.9565217391304,0.9565217391304348,-599.3913043478261,-44.565217391304344,-1410.9565217391305,-202.47826086956525,-25.0,-202.47826086956525,-7.391304347826088,-209.86956521739148
2021-12-29,186.2,5417175,184.685,187.39,184.56,2772.891304347826,424.3804347826087,30.282608695652172,-2075.6847826086955,1151.8695652173915,-432.47826086956525,691.2826086956521,-91.53260869565217,-131.03260869565216,36.23913043478262,-767.9673913043479,0.967391304347826,-599.0434782608696,-42.67391304347825,-1408.7173913043478,-220.608695652174,-25.0,-220.608695652174,-7.543478260869566,-228.15217391304373
2021-12-30,182.73,4108415,185.88,186.5199,182.31,2781.2608695652175,424.5869565217391,29.52173913043478,-2108.4565217391305,1126.913043478261,-431.6521739130435,697.5217391304348,-92.02173913043478,-133.02173913043478,40.82608695652175,-767.9782608695652,0.9782608695652174,-598.695652173913,-40.782608695652186,-1406.4782608695652,-238.7391304347825,-25.0,-238.7391304347825,-7.695652173913045,-246.43478260869574
2021-12-31,182.87,4113292,183.31,185.145,182.6,2789.630434782609,424.79347826086956,28.76086956521739,-2141.228260869565,1101.9565217391305,-430.82608695652175,703.7608695652174,-92.51086956521739,-135.01086956521738,45.41304347826093,-767.9891304347826,0.9891304347826086,-598.3478260869565,-38.89130434782609,-1404.2391304347825,-256.86956521739125,-25.0,-256.86956521739125,-7.847826086956523,-264.717391304348
2022-01-03,186.21,6004749,182.91,186.88,182.24,2811.3555555555554,424.5777777777778,41.6,-2178.7555555555555,1098.7777777777778,-433.4,709.9777777777778,-96.22222222222223,-137.0,46.4,-767.9333333333333,0.9777777777777777,-610.8888888888889,-47.355555555555554,-1425.2,-280.02222222222224,-25.0,-280.02222222222224,-8.0,-288.02222222222224
2022-01-04,187.23,8484173,187.0,188.93,181.01,2818.0333333333333,424.3666666666667,48.4,-2181.133333333333,1109.6666666666667,-435.1,709.9666666666667,-97.83333333333333,-137.0,44.6,-767.9,0.9666666666666667,-617.3333333333334,-52.53333333333333,-1436.8,-282.53333333333336,-25.0,-282.53333333333336,-8.0,-290.53333333333336
2022-01-05,186.5,17141230,186.5,193.58,184.73,2824.711111111111,424.15555555555557,55.2,-2183.511111111111,1120.5555555555557,-436.8,709.9555555555555,-99.44444444444444,-137.0,42.8,-767.8666666666667,0.9555555555555556,-623.7777777777778,-57.71111111111111,-1448.4,-285.0444444444444,-25.0,-285.0444444444444,-8.0,-293.0444444444444
2022-01-06,185.95,9117654,184.52,188.47,183.0,2831.3888888888887,423.94444444444446,62.0,-2185.8888888888887,1131.4444444444443,-438.5,709.9444444444445,-101.05555555555556,-137.0,41.0,-767.8333333333334,0.9444444444444444,-630.2222222222222,-62.888888888888886,-1460.0,-287.55555555555554,-25.0,-287.55555555555554,-8.0,-295.55555555555554
2022-01-07,180.41,7386150,186.6,188.3582,180.12,2838.0666666666666,423.73333333333335,68.8,-2188.266666666667,1142.3333333333333,-440.2,709.9333333333333,-102.66666666666667,-137.0,39.2,-767.8,0.9333333333333333,-636.6666666666666,-68.06666666666666,-1471.6,-290.06666666666666,-25.0,-290.06666666666666,-8.0,-298.06666666666666
2022-01-10,179.68,11159270,178.27,180.0,173.76,2858.1,423.1,89.19999999999999,-2195.4,1175.0,-445.3,709.9,-107.5,-137.0,33.8,-767.7,0.9,-656.0,-83.6,-1506.4,-297.6,-25.0,-297.6,-8.0,-305.6
2022-01-11,185.4,9590950,179.19,185.65,177.22,2864.777777777778,422.8888888888889,96.0,-2197.777777777778,1185.888888888889,-447.0,709.8888888888889,-109.11111111111111,-137.0,32.0,-767.6666666666666,0.8888888888888888,-662.4444444444445,-88.77777777777777,-1518.0,-300.1111111111111,-25.0,-300.1111111111111,-8.0,-308.1111111111111
2022-01-12,186.42,7317544,186.6,189.46,185.1852,2871.4555555555557,422.6777777777778,102.8,-2200.1555555555556,1196.7777777777778,-448.7,709.8777777777777,-110.72222222222223,-137.0,30.2,-767.6333333333333,0.8777777777777778,-668.8888888888889,-93.95555555555555,-1529.6,-302.6222222222222,-25.0,-302.6222222222222,-8.0,-310.6222222222222
2022-01-13,183.89,10190900,188.7,191.58,183.285,2878.133333333333,422.46666666666664,109.6,-2202.5333333333333,1207.6666666666667,-450.4,709.8666666666667,-112.33333333333334,-137.0,28.4,-767.6,0.8666666666666667,-675.3333333333334,-99.13333333333334,-1541.2,-305.1333333333333,-25.0,-305.1333333333333,-8.0,-313.1333333333333
2022-01-14,188.69,9587265,182.8,190.09,182.01,2884.811111111111,422.25555555555553,116.39999999999999,-2204.911111111111,1218.5555555555557,-452.1,709.8555555555556,-113.94444444444444,-137.0,26.599999999999998,-767.5666666666667,0.8555555555555555,-681.7777777777778,-104.31111111111112,-1552.8,-307.64444444444445,-25.0,-307.64444444444445,-8.0,-315.64444444444445
2022-01-18,178.86,10483100,185.87,186.0,178.27,2911.5222222222224,421.4111111111111,143.6,-2214.4222222222224,1262.111111111111,-458.9,709.8111111111111,-120.38888888888889,-137.0,19.4,-767.4333333333333,0.8111111111111111,-707.5555555555555,-125.02222222222223,-1599.2,-317.68888888888887,-25.0,-317.68888888888887,-8.0,-325.68888888888887
2022-01-19,172.47,10082730,180.57,181.2099,172.27,2918.2,421.2,150.39999999999998,-2216.8,1273.0,-460.6,709.8,-122.0,-137.0,17.6,-767.4,0.8,-714.0,-130.2,-1610.8,-320.2,-25.0,-320.2,-8.0,-328.2
2022-01-20,166.5,9468486,174.53,174.99,166.29,2924.8777777777777,420.9888888888889,157.2,-2219.177777777778,1283.888888888889,-462.3,709.7888888888889,-123.61111111111111,-137.0,15.799999999999997,-767.3666666666667,0.7888888888888889,-720.4444444444445,-135.3777777777778,-1622.4,-322.7111111111111,-25.0,-322.7111111111111,-8.0,-330.7111111111111
2022-01-21,164.93,11898690,166.24,172.04,164.57,2931.5555555555557,420.77777777777777,164.0,-2221.5555555555557,1294.7777777777778,-464.0,709.7777777777778,-125.22222222222223,-137.0,14.0,-767.3333333333334,0.7777777777777778,-726.8888888888889,-140.55555555555554,-1634.0,-325.22222222222223,-25.0,-325.22222222222223,-8.0,-333.22222222222223
2022-01-24,170.07,17531650,162.18,170.82,158.6037,2951.588888888889,420.14444444444445,184.4,-2228.688888888889,1327.4444444444443,-469.1,709.7444444444444,-130.05555555555554,-137.0,8.600000000000001,-767.2333333333333,0.7444444444444445,-746.2222222222222,-156.0888888888889,-1668.8,-332.75555555555553,-25.0,-332.75555555555553,-8.0,-340.75555555555553
2022-01-25,165.45,10708460,166.17,170.32,161.2,2958.266666666667,419.93333333333334,191.2,-2231.0666666666666,1338.3333333333335,-470.8,709.7333333333333,-131.66666666666669,-137.0,6.799999999999997,-767.2,0.7333333333333334,-752.6666666666667,-161.26666666666668,-1680.4,-335.26666666666665,-25.0,-335.26666666666665,-8.0,-343.26666666666665
2022-01-26,167.0,10492240,168.58,174.55,163.9,2964.9444444444443,419.72222222222223,198.0,-2233.4444444444443,1349.2222222222222,-472.5,709.7222222222222,-133.27777777777777,-137.0,5.0,-767.1666666666666,0.7222222222222222,-759.1111111111111,-166.44444444444446,-1692.0,-337.77777777777777,-25.0,-337.77777777777777,-8.0,-345.77777777777777
2022-01-27,161.2,10743020,169.31,171.45,160.61,2971.6222222222223,419.5111111111111,204.79999999999998,-2235.822222222222,1360.111111111111,-474.2,709.7111111111111,-134.88888888888889,-137.0,3.1999999999999957,-767.1333333333333,0.711111111111111,-765.5555555555555,-171.62222222222223,-1703.6,-340.2888888888889,-25.0,-340.2888888888889,-8.0,-348.2888888888889
2022-01-28,166.81,10320820,162.01,166.94,157.38,2978.3,419.3,211.6,-2238.2,1371.0,-475.9,709.7,-136.5,-137.0,1.3999999999999986,-767.1,0.7,-772.0,-176.8,-1715.2,-342.8,-25.0,-342.8,-8.0,-350.8
2022-01-31,175.76,11273470,167.06,175.95,165.8,2998.3333333333335,418.6666666666667,232.0,-2245.3333333333335,1403.6666666666667,-481.0,709.6666666666666,-141.33333333333334,-137.0,-4.0,-767.0,0.6666666666666666,-791.3333333333334,-192.33333333333334,-1750.0,-350.3333333333333,-25.0,-350.3333333333333,-8.0,-358.3333333333333
2022-02-01,177.13,9724551,176.4447,177.4292,173.105,3005.011111111111,418.4555555555556,238.79999999999998,-2247.711111111111,1414.5555555555557,-482.7,709.6555555555556,-142.94444444444446,-137.0,-5.800000000000004,-766.9666666666667,0.6555555555555556,-797.7777777777778,-197.51111111111112,-1761.6,-352.84444444444443,-25.0,-352.84444444444443,-8.0,-360.84444444444443
2022-02-02,188.2,25646260,180.94,188.64,180.26,3011.688888888889,418.24444444444447,245.6,-2250.088888888889,1425.4444444444443,-484.4,709.6444444444444,-144.55555555555554,-137.0,-7.600000000000001,-766.9333333333333,0.6444444444444444,-804.2222222222222,-202.6888888888889,-1773.2,-355.35555555555555,-25.0,-355.35555555555555,-8.0,-363.35555555555555
2022-02-03,179.1,36120200,180.8,192.1,177.29,3018.366666666667,418.03333333333336,252.4,-2252.4666666666667,1436.3333333333335,-486.1,709.6333333333333,-146.16666666666669,-137.0,-9.399999999999999,-766.9,0.6333333333333333,-810.6666666666667,-207.86666666666667,-1784.8,-357.8666666666667,-25.0,-357.8666666666667,-8.0,-365.8666666666667
2022-02-04,179.47,15708360,178.99,182.41,176.81,3025.0444444444443,417.8222222222222,259.2,-2254.8444444444444,1447.2222222222222,-487.8,709.6222222222223,-147.77777777777777,-137.0,-11.200000000000003,-766.8666666666667,0.6222222222222222,-817.1111111111111,-213.04444444444445,-1796.4,-360.3777777777778,-25.0,-360.3777777777778,-8.0,-368.3777777777778
2022-02-07,175.09,10376350,179.665,180.65,174.44,3045.0777777777776,417.18888888888887,279.6,-2261.9777777777776,1479.888888888889,-492.9,709.5888888888888,-152.61111111111111,-137.0,-16.60000000000001,-766.7666666666667,0.5888888888888888,-836.4444444444445,-228.57777777777778,-1831.2,-367.9111111111111,-25.0,-367.9111111111111,-8.0,-375.9111111111111
2022-02-08,178.59,10163940,174.305,179.2899,173.98,3051.7555555555555,416.97777777777776,286.4,-2264.3555555555554,1490.7777777777778,-494.6,709.5777777777778,-154.22222222222223,-137.0,-18.400000000000006,-766.7333333333333,0.5777777777777777,-842.8888888888889,-233.75555555555556,-1842.8,-370.4222222222222,-25.0,-370.4222222222222,-8.0,-378.4222222222222
2022-02-09,183.95,9666910,181.4,184.0,178.95,3058.4333333333334,416.76666666666665,293.2,-2266.733333333333,1501.6666666666667,-496.3,709.5666666666667,-155.83333333333334,-137.0,-20.200000000000003,-766.7,0.5666666666666667,-849.3333333333334,-238.93333333333334,-1854.4,-372.93333333333334,-25.0,-372.93333333333334,-8.0,-380.93333333333334
2022-02-10,174.07,14362160,179.4,181.99,173.45,3065.1111111111113,416.55555555555554,300.0,-2269.1111111111113,1512.5555555555557,-498.0,709.5555555555555,-157.44444444444446,-137.0,-22.0,-766.6666666666666,0.5555555555555556,-855.7777777777778,-244.11111111111111,-1866.0,-375.44444444444446,-25.0,-375.44444444444446,-8.0,-383.44444444444446
