Date,Close/Last,Volume,Open,High,Low,Gross Profit,Net Income Available to Common Shareholders,InflationRate,Total Assets,Total Liabilities,Net Income/Starting Line,Dividends Paid,Net Changes in Cash,BrentCrudeOil
2021-04-23,135.43,7669057,133.74,136.1064,133.535,4687.252747252747,2287.4615384615386,3.5866666666666664,37403.81318681319,30013.175824175825,2287.4615384615386,-737.7912087912088,19.65934065934067,67.17044444444448
2021-04-26,138.96,9715383,135.33,139.69,135.12,4679.241758241758,2264.6153846153848,3.6666666666666665,37393.56043956044,30001.472527472528,2264.6153846153848,-737.6263736263736,-27.978021978022014,67.49777777777783
2021-04-27,138.01,9284499,138.71,139.38,136.98,4676.571428571428,2257.0,3.6933333333333334,37390.142857142855,29997.571428571428,2257.0,-737.5714285714286,-43.85714285714289,67.60688888888895
2021-04-28,136.57,13118140,138.17,138.2731,135.75,4673.9010989010985,2249.3846153846152,3.7199999999999998,37386.72527472527,29993.67032967033,2249.3846153846152,-737.5164835164835,-59.736263736263766,67.71600000000005
2021-04-29,142.68,20502140,145.01,145.2965,140.67,4671.2307692307695,2241.769230769231,3.7466666666666666,37383.307692307695,29989.76923076923,2241.769230769231,-737.4615384615385,-75.61538461538464,67.82511111111117
2021-04-30,138.8,11374600,141.07,142.09,138.26,4668.56043956044,2234.153846153846,3.7733333333333334,37379.89010989011,29985.86813186813,2234.153846153846,-737.4065934065934,-91.49450549450552,67.93422222222227
2021-05-03,137.43,7920307,139.7,139.76,136.87,4660.549450549451,2211.3076923076924,3.8451612903225807,37369.63736263736,29974.164835164836,2211.3076923076924,-737.2417582417582,-139.13186813186815,68.36745845552302
2021-05-04,134.12,11996280,136.0,136.0,132.42,4657.879120879121,2203.6923076923076,3.867741935483871,37366.21978021978,29970.263736263736,2203.6923076923076,-737.1868131868132,-155.01098901098908,68.52952101661784
2021-05-05,134.65,6285459,136.08,136.45,134.11,4655.208791208791,2196.076923076923,3.890322580645161,37362.8021978022,29966.362637362636,2196.076923076923,-737.1318681318681,-170.8901098901099,68.69158357771266
2021-05-06,136.0,8352536,134.49,136.54,133.095,4652.538461538462,2188.4615384615386,3.9129032258064513,37359.38461538462,29962.46153846154,2188.4615384615386,-737.0769230769231,-186.76923076923083,68.85364613880748
2021-05-07,137.85,6893704,136.937,138.69,136.29,4649.868131868132,2180.846153846154,3.935483870967742,37355.96703296703,29958.56043956044,2180.846153846154,-737.021978021978,-202.64835164835165,69.01570869990229
2021-05-10,128.94,19537230,136.02,136.68,128.82,4641.857142857143,2158.0,4.003225806451613,37345.71428571428,29946.85714285714,2158.0,-736.8571428571429,-250.28571428571433,69.50189638318673
2021-05-11,128.37,11947960,125.25,128.56,124.77,4639.186813186813,2150.3846153846152,4.025806451612903,37342.296703296706,29942.956043956045,2150.3846153846152,-736.8021978021978,-266.16483516483515,69.66395894428156
2021-05-12,124.62,13529630,126.029,127.13,123.68,4636.516483516483,2142.769230769231,4.048387096774193,37338.87912087912,29939.054945054944,2142.769230769231,-736.7472527472528,-282.0439560439561,69.82602150537637
2021-05-13,127.11,10635090,127.12,128.48,125.87,4633.846153846154,2135.153846153846,4.070967741935484,37335.46153846154,29935.153846153848,2135.153846153846,-736.6923076923077,-297.9230769230769,69.98808406647119
2021-05-14,130.15,9391122,128.63,131.42,127.81,4631.175824175824,2127.5384615384614,4.093548387096774,37332.043956043955,29931.252747252747,2127.5384615384614,-736.6373626373627,-313.80219780219784,70.150146627566
2021-05-17,129.8,5913245,129.29,129.83,127.71,4623.1648351648355,2104.6923076923076,4.161290322580645,37321.79120879121,29919.54945054945,2104.6923076923076,-736.4725274725274,-361.4395604395604,70.63633431085046
2021-05-18,128.91,8651133,130.64,131.24,128.79,4620.494505494506,2097.076923076923,4.183870967741935,37318.37362637363,29915.648351648353,2097.076923076923,-736.4175824175824,-377.31868131868134,70.79839687194527
2021-05-19,130.66,8112930,127.185,130.83,126.45,4617.824175824176,2089.4615384615386,4.2064516129032254,37314.956043956045,29911.747252747253,2089.4615384615386,-736.3626373626373,-393.1978021978023,70.96045943304009
2021-05-20,132.64,9208354,131.529,133.28,131.46,4615.153846153846,2081.846153846154,4.229032258064516,37311.53846153846,29907.846153846152,2081.846153846154,-736.3076923076923,-409.0769230769231,71.1225219941349
2021-05-21,131.46,8673957,132.14,132.6897,130.49,4612.483516483517,2074.230769230769,4.251612903225807,37308.12087912088,29903.945054945056,2074.230769230769,-736.2527472527472,-424.956043956044,71.28458455522971
2021-05-24,132.91,8229331,131.33,134.0,131.33,4604.472527472528,2051.3846153846152,4.319354838709677,37297.868131868134,29892.24175824176,2051.3846153846152,-736.0879120879121,-472.5934065934066,71.77077223851417
2021-05-25,133.75,7271428,133.54,134.3,132.8,4601.802197802198,2043.7692307692307,4.341935483870968,37294.45054945055,29888.340659340658,2043.7692307692307,-736.032967032967,-488.47252747252753,71.93283479960898
2021-05-26,133.09,6663325,133.87,134.52,132.22,4599.131868131868,2036.1538461538462,4.364516129032258,37291.03296703297,29884.43956043956,2036.1538461538462,-735.978021978022,-504.35164835164835,72.0948973607038
2021-05-27,133.64,7379260,132.73,134.64,132.71,4596.461538461538,2028.5384615384614,4.387096774193548,37287.61538461538,29880.53846153846,2028.5384615384614,-735.9230769230769,-520.2307692307693,72.25695992179861
2021-05-28,134.54,7044084,134.154,135.64,133.95,4593.791208791209,2020.923076923077,4.409677419354839,37284.1978021978,29876.637362637364,2020.923076923077,-735.8681318681319,-536.1098901098901,72.41902248289342
2021-06-01,133.94,7059614,135.104,136.07,133.53,4583.10989010989,1990.4615384615386,4.5,37270.52747252747,29861.032967032967,1990.4615384615386,-735.6483516483516,-599.6263736263736,73.0672727272727
2021-06-02,133.82,6025988,133.18,134.73,132.47,4580.43956043956,1982.8461538461538,4.493333333333333,37267.10989010989,29857.13186813187,1982.8461538461538,-735.5934065934066,-615.5054945054945,73.11125757575755
2021-06-03,131.78,6643997,132.65,133.39,131.42,4577.7692307692305,1975.2307692307693,4.486666666666666,37263.692307692305,29853.23076923077,1975.2307692307693,-735.5384615384615,-631.3846153846154,73.15524242424239
2021-06-04,134.34,7416675,132.525,135.05,132.2,4575.0989010989015,1967.6153846153848,4.48,37260.27472527473,29849.32967032967,1967.6153846153848,-735.4835164835165,-647.2637362637363,73.19922727272724
2021-06-07,133.32,5563253,133.7,133.77,132.64,4567.087912087912,1944.7692307692307,4.46,37250.02197802198,29837.62637362637,1944.7692307692307,-735.3186813186813,-694.901098901099,73.33118181818179
2021-06-08,134.2,9657889,134.06,135.3895,133.0,4564.417582417583,1937.1538461538462,4.453333333333333,37246.604395604394,29833.725274725275,1937.1538461538462,-735.2637362637363,-710.7802197802198,73.37516666666664
2021-06-09,132.89,6717243,135.105,135.35,132.79,4561.747252747253,1929.5384615384614,4.446666666666666,37243.18681318681,29829.824175824175,1929.5384615384614,-735.2087912087912,-726.6593406593406,73.4191515151515
2021-06-10,134.22,5522273,133.05,135.1,132.58,4559.076923076923,1921.923076923077,4.4399999999999995,37239.769230769234,29825.923076923078,1921.923076923077,-735.1538461538462,-742.5384615384617,73.46313636363635
2021-06-11,134.62,6529894,133.8,134.65,133.65,4556.406593406594,1914.3076923076924,4.433333333333334,37236.35164835165,29822.021978021978,1914.3076923076924,-735.0989010989011,-758.4175824175825,73.50712121212119
2021-06-14,137.31,7912621,135.195,137.31,134.7869,4548.395604395604,1891.4615384615386,4.413333333333333,37226.0989010989,29810.31868131868,1891.4615384615386,-734.934065934066,-806.0549450549452,73.63907575757575
2021-06-15,135.58,5723574,137.14,137.38,135.23,4545.725274725275,1883.8461538461538,4.406666666666666,37222.681318681316,29806.417582417584,1883.8461538461538,-734.8791208791209,-821.934065934066,73.6830606060606
2021-06-16,134.95,7404737,136.47,137.05,133.66,4543.054945054945,1876.2307692307693,4.4,37219.26373626374,29802.516483516483,1876.2307692307693,-734.8241758241758,-837.8131868131868,73.72704545454545
2021-06-17,135.35,6618346,134.31,136.62,134.09,4540.384615384615,1868.6153846153848,4.3933333333333335,37215.846153846156,29798.615384615383,1868.6153846153848,-734.7692307692307,-853.6923076923076,73.7710303030303
2021-06-18,133.0,12753570,134.55,134.58,132.24,4537.714285714285,1861.0,4.386666666666667,37212.42857142857,29794.714285714286,1861.0,-734.7142857142857,-869.5714285714287,73.81501515151514
2021-06-21,133.96,6371423,133.05,135.1,132.66,4529.7032967032965,1838.1538461538462,4.366666666666666,37202.17582417582,29783.01098901099,1838.1538461538462,-734.5494505494505,-917.2087912087914,73.9469696969697
2021-06-22,135.08,5976376,134.22,135.31,133.29,4527.0329670329675,1830.5384615384614,4.359999999999999,37198.758241758245,29779.10989010989,1830.5384615384614,-734.4945054945055,-933.0879120879122,73.99095454545454
2021-06-23,135.52,6613763,134.89,136.23,134.81,4524.3626373626375,1822.923076923077,4.3533333333333335,37195.34065934066,29775.20879120879,1822.923076923077,-734.4395604395604,-948.967032967033,74.0349393939394
2021-06-24,137.92,7941660,136.619,138.51,136.35,4521.692307692308,1815.3076923076924,4.346666666666667,37191.92307692308,29771.30769230769,1815.3076923076924,-734.3846153846154,-964.8461538461538,74.07892424242425
2021-06-25,137.65,7949190,138.45,139.47,136.97,4519.021978021978,1807.6923076923076,4.34,37188.505494505494,29767.406593406595,1807.6923076923076,-734.3296703296703,-980.7252747252749,74.1229090909091
2021-06-28,139.72,6645474,138.23,140.17,137.98,4511.010989010989,1784.8461538461538,4.32,37178.25274725275,29755.703296703297,1784.8461538461538,-734.1648351648352,-1028.3626373626373,74.25486363636365
2021-06-29,142.62,6885355,139.632,142.95,139.25,4508.340659340659,1777.2307692307693,4.3133333333333335,37174.83516483517,29751.802197802197,1777.2307692307693,-734.1098901098901,-1044.2417582417584,74.2988484848485
2021-06-30,142.93,6449659,142.35,143.628,141.84,4505.67032967033,1769.6153846153848,4.306666666666667,37171.41758241758,29747.9010989011,1769.6153846153848,-734.054945054945,-1060.1208791208792,74.34283333333335
2021-07-01,140.8,6094085,142.91,143.02,140.35,4503.0,1762.0,4.3,37168.0,29744.0,1762.0,-734.0,-1076.0,74.3868181818182
2021-07-02,142.58,5399721,141.99,142.68,141.25,4504.663043478261,1764.8804347826087,4.290322580645161,37185.40217391304,29753.217391304348,1764.891304347826,-734.3586956521739,-1049.0978260869565,74.2459824046921
2021-07-06,141.19,7095210,143.0,143.18,139.68,4511.315217391304,1776.4021739130435,4.251612903225806,37255.010869565216,29790.08695652174,1776.4565217391305,-735.7934782608696,-941.4891304347826,73.6826392961877
2021-07-07,139.97,5034862,142.24,142.36,139.0612,4512.978260869565,1779.2826086956522,4.241935483870968,37272.413043478264,29799.304347826088,1779.3478260869565,-736.1521739130435,-914.5869565217391,73.5418035190616
2021-07-08,138.29,7501092,137.72,138.87,135.6,4514.641304347826,1782.1630434782608,4.232258064516129,37289.815217391304,29808.521739130436,1782.2391304347825,-736.5108695652174,-887.6847826086956,73.4009677419355
2021-07-09,141.43,7356808,137.89,141.73,137.81,4516.304347826087,1785.0434782608695,4.22258064516129,37307.217391304344,29817.739130434784,1785.1304347826087,-736.8695652173913,-860.7826086956522,73.2601319648094
2021-07-12,142.47,6786522,141.4,143.02,141.2,4521.29347826087,1793.6847826086957,4.193548387096774,37359.42391304348,29845.391304347828,1793.804347826087,-737.945652173913,-780.0760869565217,72.8376246334311
2021-07-13,141.18,5657645,142.44,142.66,140.42,4522.95652173913,1796.5652173913043,4.183870967741935,37376.82608695652,29854.608695652172,1796.695652173913,-738.304347826087,-753.1739130434783,72.696788856305
2021-07-14,143.75,11305730,143.5,146.34,142.5,4524.619565217391,1799.445652173913,4.174193548387096,37394.22826086957,29863.82608695652,1799.5869565217392,-738.6630434782609,-726.2717391304348,72.5559530791789
2021-07-15,141.46,6667440,144.12,144.14,140.72,4526.282608695652,1802.3260869565217,4.164516129032258,37411.63043478261,29873.043478260868,1802.4782608695652,-739.0217391304348,-699.3695652173913,72.4151173020528
2021-07-16,139.71,5914325,141.87,142.51,139.53,4527.945652173913,1805.2065217391305,4.154838709677419,37429.032608695656,29882.260869565216,1805.3695652173913,-739.3804347826087,-672.4673913043479,72.27428152492669
2021-07-19,138.79,9371342,138.325,138.895,136.81,4532.934782608696,1813.8478260869565,4.125806451612903,37481.239130434784,29909.91304347826,1814.0434782608695,-740.4565217391304,-591.7608695652175,71.8517741935484
2021-07-20,139.55,6020445,139.02,140.42,137.2,4534.597826086957,1816.7282608695652,4.116129032258065,37498.641304347824,29919.130434782608,1816.9347826086957,-740.8152173913044,-564.858695652174,71.7109384164223
2021-07-21,142.17,6162215,139.65,142.22,139.65,4536.260869565217,1819.608695652174,4.106451612903226,37516.04347826087,29928.347826086956,1819.8260869565217,-741.1739130434783,-537.9565217391305,71.5701026392962
2021-07-22,142.44,3862571,142.0,142.85,141.5,4537.923913043478,1822.4891304347825,4.096774193548387,37533.44565217391,29937.565217391304,1822.7173913043478,-741.5326086956521,-511.054347826087,71.4292668621701
2021-07-23,144.88,6310362,143.45,144.99,142.03,4539.586956521739,1825.3695652173913,4.087096774193548,37550.84782608696,29946.782608695652,1825.608695652174,-741.8913043478261,-484.1521739130435,71.288431085044
2021-07-26,143.5,6253904,143.95,144.3781,142.24,4544.576086956522,1834.0108695652175,4.058064516129032,37603.05434782609,29974.434782608696,1834.2826086956522,-742.9673913043479,-403.4456521739131,70.8659237536657
2021-07-27,140.93,7575761,142.49,143.0,138.21,4546.239130434783,1836.891304347826,4.048387096774194,37620.45652173913,29983.652173913044,1837.1739130434783,-743.3260869565217,-376.5434782608696,70.7250879765396
2021-07-28,142.44,9303418,141.27,142.91,140.14,4547.902173913043,1839.7717391304348,4.038709677419355,37637.858695652176,29992.869565217392,1840.0652173913043,-743.6847826086956,-349.6413043478261,70.5842521994135
2021-07-29,150.99,19446920,146.5,151.52,146.41,4549.565217391304,1842.6521739130435,4.029032258064516,37655.260869565216,30002.08695652174,1842.9565217391305,-744.0434782608696,-322.7391304347826,70.4434164222874
2021-07-30,149.8,8404794,149.2,150.41,148.36,4551.228260869565,1845.5326086956522,4.019354838709678,37672.663043478264,30011.304347826088,1845.8478260869565,-744.4021739130435,-295.8369565217391,70.3025806451613
2021-08-02,148.86,10823830,150.0,152.28,148.21,4556.217391304348,1854.1739130434783,4.0,37724.86956521739,30038.956521739132,1854.5217391304348,-745.4782608695652,-215.13043478260875,70.16856304985338
2021-08-03,147.95,6223384,148.91,149.58,146.56,4557.880434782609,1857.054347826087,4.0,37742.27173913043,30048.17391304348,1857.413043478261,-745.8369565217391,-188.22826086956525,70.31621700879766
